Customer Key,Product Key,BU Key,Scenario Key,Revenue,Material Costs,Labor Costs Variable,Taxes,Rev for Exp Travel,Travel Expenses,Cost Third Party,Subscription Revenue,YearPeriod
1017,80,159,2,3325.462,0,0,0,0,0,0,0,201411
1017,80,159,2,-3325.462,0,0,0,0,0,0,0,201411
1052,80,159,2,-2571.016,0,0,0,0,0,0,0,201411
1052,80,159,2,2571.016,0,0,0,0,0,0,0,201411
1052,80,159,2,-2571.016,0,0,0,0,0,0,0,201411
1009,80,159,2,-290.5,0,0,0,0,0,0,0,201411
1009,80,159,2,290.5,0,0,0,0,0,0,0,201411
1002,80,159,2,-6203.82,0,0,0,0,0,0,0,201411
1015,80,159,2,-1617.84,0,0,0,0,0,0,0,201411
10040,40,10,1,9258,0,0,0,0,0,0,0,201407
10040,40,10,1,9258,0,0,0,0,0,0,0,201408
10040,40,10,1,63468,0,0,0,0,0,0,0,201408
10040,40,10,1,9258,0,0,0,0,0,0,0,201409
10040,40,10,1,9258,0,0,0,0,0,0,0,201410
10040,40,10,1,276000,0,0,0,0,0,0,0,201410
10040,40,10,1,9258,0,0,0,0,0,0,0,201411
10040,40,10,1,276000,0,0,0,0,0,0,0,201411
10000,40,10,1,20733.792,0,0,0,0,0,0,0,201308
10000,40,10,1,25687.392,0,0,0,0,0,0,0,201308
10000,40,10,1,27768.48,0,0,0,0,0,0,0,201308
10000,40,10,1,26010.648,0,0,0,0,0,0,0,201308
10000,40,10,1,32232.18,0,0,0,0,0,0,0,201308
10000,40,10,1,37197.216,0,0,0,0,0,0,0,201406
10000,40,10,1,-43139.664,0,0,0,0,0,0,0,201406
10000,40,10,1,43139.664,0,0,0,0,0,0,0,201406
10000,40,10,1,-43139.664,0,0,0,0,0,0,0,201406
10040,40,10,1,6570.192,0,0,0,0,0,0,0,201406
10130,40,10,1,-4860,0,0,0,0,0,0,0,201408
10130,40,10,1,4860,0,0,0,0,0,0,0,201408
10130,40,10,1,-4860,0,0,0,0,0,0,0,201408
10130,40,10,1,-799.488,0,0,0,0,0,0,0,201408
10130,40,10,1,799.488,0,0,0,0,0,0,0,201408
10130,40,10,1,-799.488,0,0,0,0,0,0,0,201408
10040,40,10,1,18516,0,0,0,0,0,0,0,201408
10040,40,10,1,18516,0,0,0,0,0,0,0,201409
10040,40,10,1,-18516,0,0,0,0,0,0,0,201409
10040,40,10,1,9258,0,0,0,0,0,0,0,201409
10013,40,10,1,28697.22,0,0,0,0,0,0,0,201409
10000,40,10,1,24009.216,0,0,0,0,0,0,0,201409
10000,40,10,1,24009.216,0,0,0,0,0,0,0,201409
10137,40,10,1,35458.56,0,0,0,0,0,0,0,201409
10130,40,10,1,-4860,0,0,0,0,0,0,0,201409
10130,40,10,1,4860,0,0,0,0,0,0,0,201409
10000,40,10,1,60023.04,0,0,0,0,0,0,0,201411
10000,40,10,1,-60023.04,0,0,0,0,0,0,0,201411
10000,40,10,1,60023.04,0,0,0,0,0,0,0,201411
10000,40,10,1,-60023.04,0,0,0,0,0,0,0,201411
10000,40,10,1,36013.824,0,0,0,0,0,0,0,201411
10000,40,10,1,60023.04,0,0,0,0,0,0,0,201411
10000,40,10,1,-60023.04,0,0,0,0,0,0,0,201411
10000,40,10,1,60023.04,0,0,0,0,0,0,0,201411
10000,40,10,1,-60023.04,0,0,0,0,0,0,0,201411
10000,40,10,1,36013.824,0,0,0,0,0,0,0,201411
10137,40,10,1,81554.688,0,0,0,0,0,0,0,201411
10137,40,10,1,175519.872,0,0,0,0,0,0,0,201411
10137,40,10,1,-175519.872,0,0,0,0,0,0,0,201411
10137,40,10,1,175519.872,0,0,0,0,0,0,0,201411
10137,40,10,1,-175519.872,0,0,0,0,0,0,0,201411
10137,40,10,1,175519.872,0,0,0,0,0,0,0,201411
10040,40,10,2,10801,0,0,0,0,0,0,0,201409
10040,40,10,2,10801,0,0,0,0,0,0,0,201410
10040,40,10,2,322000,0,0,0,0,0,0,0,201410
10040,40,10,2,10801,0,0,0,0,0,0,0,201411
10040,40,10,2,10801,0,0,0,0,0,0,0,201407
10040,40,10,2,10801,0,0,0,0,0,0,0,201408
10040,40,10,2,74046,0,0,0,0,0,0,0,201408
10000,40,10,2,29968.624,0,0,0,0,0,0,0,201308
10000,40,10,2,32396.56,0,0,0,0,0,0,0,201308
10000,40,10,2,30345.756,0,0,0,0,0,0,0,201308
10000,40,10,2,37604.21,0,0,0,0,0,0,0,201308
10000,40,10,2,24189.424,0,0,0,0,0,0,0,201308
10040,40,10,2,7665.224,0,0,0,0,0,0,0,201406
10130,40,10,2,-5670,0,0,0,0,0,0,0,201408
10130,40,10,2,5670,0,0,0,0,0,0,0,201408
10130,40,10,2,-5670,0,0,0,0,0,0,0,201408
10000,40,10,2,28010.752,0,0,0,0,0,0,0,201409
10000,40,10,2,28010.752,0,0,0,0,0,0,0,201409
10137,40,10,2,41368.32,0,0,0,0,0,0,0,201409
10040,40,10,2,21602,0,0,0,0,0,0,0,201409
10040,40,10,2,-21602,0,0,0,0,0,0,0,201409
10040,40,10,2,10801,0,0,0,0,0,0,0,201409
10013,40,10,2,33480.09,0,0,0,0,0,0,0,201409
10130,40,10,2,-5670,0,0,0,0,0,0,0,201409
10130,40,10,2,5670,0,0,0,0,0,0,0,201409
10000,40,10,2,70026.88,0,0,0,0,0,0,0,201411
10000,40,10,2,-70026.88,0,0,0,0,0,0,0,201411
10000,40,10,2,70026.88,0,0,0,0,0,0,0,201411
10000,40,10,2,-70026.88,0,0,0,0,0,0,0,201411
10000,40,10,2,42016.128,0,0,0,0,0,0,0,201411
10000,40,10,2,70026.88,0,0,0,0,0,0,0,201411
10000,40,10,2,-70026.88,0,0,0,0,0,0,0,201411
10000,40,10,2,70026.88,0,0,0,0,0,0,0,201411
10000,40,10,2,-70026.88,0,0,0,0,0,0,0,201411
10000,40,10,2,42016.128,0,0,0,0,0,0,0,201411
10137,40,10,2,95147.136,0,0,0,0,0,0,0,201411
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201308
10018,40,10,1,-29367.072,0,0,0,0,0,0,0,201308
10018,40,10,1,23866.956,0,0,0,0,0,0,0,201308
10018,40,10,1,35483.616,0,0,0,0,0,0,0,201308
10018,40,10,1,19578.048,0,0,0,0,0,0,0,201308
10018,40,10,1,48026.892,0,0,0,0,0,0,0,201308
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201308
10018,40,10,1,27109.152,0,0,0,0,0,0,0,201308
10018,40,10,1,34215.552,0,0,0,0,0,0,0,201308
10018,40,10,1,45199.368,0,0,0,0,0,0,0,201308
10018,40,10,1,36962.1,0,0,0,0,0,0,0,201308
10018,40,10,1,59841.36,0,0,0,0,0,0,0,201308
10018,40,10,1,36451.344,0,0,0,0,0,0,0,201308
10018,40,10,1,31681.8,0,0,0,0,0,0,0,201308
10018,40,10,1,52591.788,0,0,0,0,0,0,0,201308
10018,40,10,1,36252.192,0,0,0,0,0,0,0,201308
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201308
10018,40,10,1,56393.604,0,0,0,0,0,0,0,201308
10018,40,10,1,34215.552,0,0,0,0,0,0,0,201308
10018,40,10,1,35483.616,0,0,0,0,0,0,0,201308
10018,40,10,1,34215.552,0,0,0,0,0,0,0,201308
10018,40,10,1,34628.832,0,0,0,0,0,0,0,201308
10018,40,10,1,35238.816,0,0,0,0,0,0,0,201308
10018,40,10,1,22009.68,0,0,0,0,0,0,0,201308
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201308
10018,40,10,1,9775.872,0,0,0,0,0,0,0,201308
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201309
10018,40,10,1,-29367.072,0,0,0,0,0,0,0,201309
10018,40,10,1,22606.704,0,0,0,0,0,0,0,201406
10018,40,10,1,35844.864,0,0,0,0,0,0,0,201406
10018,40,10,1,11405.184,0,0,0,0,0,0,0,201406
10018,40,10,1,8827.608,0,0,0,0,0,0,0,201406
10018,40,10,1,44749.824,0,0,0,0,0,0,0,201408
10018,40,10,1,22603.2,0,0,0,0,0,0,0,201408
10018,40,10,1,32993.568,0,0,0,0,0,0,0,201409
10018,40,10,1,33197.232,0,0,0,0,0,0,0,201409
10018,40,10,1,70060.416,0,0,0,0,0,0,0,201409
10018,40,10,1,-70060.416,0,0,0,0,0,0,0,201409
10018,40,10,1,34215.552,0,0,0,0,0,0,0,201409
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201409
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201409
10018,40,10,1,27921.6,0,0,0,0,0,0,0,201409
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201410
10018,40,10,1,-29367.072,0,0,0,0,0,0,0,201410
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201410
10018,40,10,1,-29367.072,0,0,0,0,0,0,0,201410
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201410
10018,40,10,1,-29367.072,0,0,0,0,0,0,0,201410
10018,40,10,1,29367.072,0,0,0,0,0,0,0,201410
10018,40,10,1,-151845.372,0,0,0,0,0,0,0,201410
10018,40,10,1,151845.372,0,0,0,0,0,0,0,201410
10018,40,10,1,-151845.372,0,0,0,0,0,0,0,201410
10018,40,10,1,151845.372,0,0,0,0,0,0,0,201410
10018,40,10,1,-151845.372,0,0,0,0,0,0,0,201410
10018,40,10,1,151845.372,0,0,0,0,0,0,0,201410
10018,40,10,1,-151845.372,0,0,0,0,0,0,0,201410
10018,40,10,1,-5244.324,0,0,0,0,0,0,0,201411
10018,40,10,1,5244.324,0,0,0,0,0,0,0,201411
10018,40,10,1,-5244.324,0,0,0,0,0,0,0,201411
10018,40,10,1,5244.324,0,0,0,0,0,0,0,201411
10018,40,10,1,-5244.324,0,0,0,0,0,0,0,201411
10018,40,10,1,5244.324,0,0,0,0,0,0,0,201411
10018,40,10,1,-5244.324,0,0,0,0,0,0,0,201411
10018,40,10,1,49724.16,0,0,0,0,0,0,0,201411
10018,40,10,1,-49724.16,0,0,0,0,0,0,0,201411
10018,40,10,1,49724.16,0,0,0,0,0,0,0,201411
10018,40,10,1,-49724.16,0,0,0,0,0,0,0,201411
10018,40,10,1,49724.16,0,0,0,0,0,0,0,201411
10018,40,10,1,44157.9,0,0,0,0,0,0,0,201411
10018,40,10,1,-44157.9,0,0,0,0,0,0,0,201411
10018,40,10,1,44157.9,0,0,0,0,0,0,0,201411
10018,40,10,1,-44157.9,0,0,0,0,0,0,0,201411
10018,40,10,1,44157.9,0,0,0,0,0,0,0,201411
10018,40,10,1,35241.696,0,0,0,0,0,0,0,201411
10018,40,10,1,-35241.696,0,0,0,0,0,0,0,201411
10018,40,10,1,35241.696,0,0,0,0,0,0,0,201411
10018,40,10,1,-35241.696,0,0,0,0,0,0,0,201411
10018,40,10,1,35241.696,0,0,0,0,0,0,0,201411
10018,40,10,1,35241.696,0,0,0,0,0,0,0,201411
10018,40,10,1,-35241.696,0,0,0,0,0,0,0,201411
10018,40,10,1,35241.696,0,0,0,0,0,0,0,201411
10018,40,10,1,-35241.696,0,0,0,0,0,0,0,201411
10018,40,10,1,35241.696,0,0,0,0,0,0,0,201411
10018,40,10,1,2066.04,0,0,0,0,0,0,0,201411
10018,40,10,1,-2066.04,0,0,0,0,0,0,0,201411
10018,40,10,1,2066.04,0,0,0,0,0,0,0,201411
10018,40,10,1,-2066.04,0,0,0,0,0,0,0,201411
10018,40,10,1,2066.04,0,0,0,0,0,0,0,201411
10018,40,10,2,43122.45,0,0,0,0,0,0,0,201308
10018,40,10,2,69814.92,0,0,0,0,0,0,0,201308
10018,40,10,2,42526.568,0,0,0,0,0,0,0,201308
10018,40,10,2,36962.1,0,0,0,0,0,0,0,201308
10018,40,10,2,61357.086,0,0,0,0,0,0,0,201308
10018,40,10,2,42294.224,0,0,0,0,0,0,0,201308
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201308
10018,40,10,2,65792.538,0,0,0,0,0,0,0,201308
10018,40,10,2,39918.144,0,0,0,0,0,0,0,201308
10018,40,10,2,41397.552,0,0,0,0,0,0,0,201308
10018,40,10,2,39918.144,0,0,0,0,0,0,0,201308
10018,40,10,2,40400.304,0,0,0,0,0,0,0,201308
10018,40,10,2,41111.952,0,0,0,0,0,0,0,201308
10018,40,10,2,25677.96,0,0,0,0,0,0,0,201308
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201308
10018,40,10,2,11405.184,0,0,0,0,0,0,0,201308
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201309
10018,40,10,2,-34261.584,0,0,0,0,0,0,0,201309
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201308
10018,40,10,2,-34261.584,0,0,0,0,0,0,0,201308
10018,40,10,2,27844.782,0,0,0,0,0,0,0,201308
10018,40,10,2,41397.552,0,0,0,0,0,0,0,201308
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201308
10018,40,10,2,31627.344,0,0,0,0,0,0,0,201308
10018,40,10,2,39918.144,0,0,0,0,0,0,0,201308
10018,40,10,2,52732.596,0,0,0,0,0,0,0,201308
10018,40,10,2,26374.488,0,0,0,0,0,0,0,201406
10018,40,10,2,13306.048,0,0,0,0,0,0,0,201406
10018,40,10,2,52208.128,0,0,0,0,0,0,0,201408
10018,40,10,2,26370.4,0,0,0,0,0,0,0,201408
10018,40,10,2,32575.2,0,0,0,0,0,0,0,201409
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201410
10018,40,10,2,-34261.584,0,0,0,0,0,0,0,201410
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201410
10018,40,10,2,-34261.584,0,0,0,0,0,0,0,201410
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201410
10018,40,10,2,-34261.584,0,0,0,0,0,0,0,201410
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201410
10018,40,10,2,-177152.934,0,0,0,0,0,0,0,201410
10018,40,10,2,177152.934,0,0,0,0,0,0,0,201410
10018,40,10,2,-177152.934,0,0,0,0,0,0,0,201410
10018,40,10,2,177152.934,0,0,0,0,0,0,0,201410
10018,40,10,2,-177152.934,0,0,0,0,0,0,0,201410
10018,40,10,2,177152.934,0,0,0,0,0,0,0,201410
10018,40,10,2,-177152.934,0,0,0,0,0,0,0,201410
10018,40,10,2,38492.496,0,0,0,0,0,0,0,201409
10018,40,10,2,38730.104,0,0,0,0,0,0,0,201409
10018,40,10,2,81737.152,0,0,0,0,0,0,0,201409
10018,40,10,2,-81737.152,0,0,0,0,0,0,0,201409
10018,40,10,2,39918.144,0,0,0,0,0,0,0,201409
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201409
10018,40,10,2,34261.584,0,0,0,0,0,0,0,201409
10018,40,10,2,-6118.378,0,0,0,0,0,0,0,201411
10018,40,10,2,6118.378,0,0,0,0,0,0,0,201411
10018,40,10,2,-6118.378,0,0,0,0,0,0,0,201411
10018,40,10,2,6118.378,0,0,0,0,0,0,0,201411
10018,40,10,2,-6118.378,0,0,0,0,0,0,0,201411
10018,40,10,2,6118.378,0,0,0,0,0,0,0,201411
10018,40,10,2,-6118.378,0,0,0,0,0,0,0,201411
10018,40,10,2,-58011.52,0,0,0,0,0,0,0,201411
10018,40,10,2,58011.52,0,0,0,0,0,0,0,201411
10018,40,10,2,-58011.52,0,0,0,0,0,0,0,201411
10018,40,10,2,58011.52,0,0,0,0,0,0,0,201411
10018,40,10,2,51517.55,0,0,0,0,0,0,0,201411
10018,40,10,2,-51517.55,0,0,0,0,0,0,0,201411
10018,40,10,2,51517.55,0,0,0,0,0,0,0,201411
10018,40,10,2,-51517.55,0,0,0,0,0,0,0,201411
10018,40,10,2,51517.55,0,0,0,0,0,0,0,201411
10018,40,10,2,41115.312,0,0,0,0,0,0,0,201411
10018,40,10,2,-41115.312,0,0,0,0,0,0,0,201411
10018,40,10,2,41115.312,0,0,0,0,0,0,0,201411
10018,40,10,2,-41115.312,0,0,0,0,0,0,0,201411
10018,40,10,2,41115.312,0,0,0,0,0,0,0,201411
10018,40,10,2,41115.312,0,0,0,0,0,0,0,201411
10018,40,10,2,-41115.312,0,0,0,0,0,0,0,201411
10018,40,10,2,41115.312,0,0,0,0,0,0,0,201411
10018,40,10,2,-41115.312,0,0,0,0,0,0,0,201411
10018,40,10,2,41115.312,0,0,0,0,0,0,0,201411
10018,40,10,2,2410.38,0,0,0,0,0,0,0,201411
10018,40,10,2,-2410.38,0,0,0,0,0,0,0,201411
10018,40,10,2,2410.38,0,0,0,0,0,0,0,201411
10018,40,10,2,-2410.38,0,0,0,0,0,0,0,201411
10018,40,10,2,2410.38,0,0,0,0,0,0,0,201411
10110,50,72,1,14400,0,0,0,0,0,0,0,201411
10097,50,72,1,9600,0,0,0,0,0,0,0,201411
10029,50,72,1,7080,0,0,0,0,0,0,0,201411
10140,50,14,1,3360,0,0,0,0,0,0,0,201401
10140,50,14,1,6048,0,0,0,0,0,0,0,201401
10140,50,14,1,6048,0,0,0,0,0,0,0,201401
10140,50,14,1,6720,0,0,0,0,0,0,0,201401
10140,50,14,1,6384,0,0,0,0,0,0,0,201401
10140,50,14,1,6384,0,0,0,0,0,0,0,201401
10140,50,14,1,1008,0,0,0,0,0,0,0,201401
10140,50,14,1,-3360,0,0,0,0,0,0,0,201401
10140,50,14,1,-6048,0,0,0,0,0,0,0,201401
10140,50,14,1,-6048,0,0,0,0,0,0,0,201401
10140,50,14,1,-6720,0,0,0,0,0,0,0,201401
10140,50,14,1,-6384,0,0,0,0,0,0,0,201401
10140,50,14,1,-6384,0,0,0,0,0,0,0,201401
10140,50,14,1,-1008,0,0,0,0,0,0,0,201401
10029,50,72,1,7080,0,0,0,0,0,0,0,201403
10029,50,72,1,7080,0,0,0,0,0,0,0,201404
10029,50,72,1,7080,0,0,0,0,0,0,0,201405
10112,50,5,1,9600,0,0,0,0,0,0,0,201406
10112,50,5,1,-9600,0,0,0,0,0,0,0,201406
10112,50,5,1,9600,0,0,0,0,0,0,0,201406
10097,50,72,1,9600,0,0,0,0,0,0,0,201406
10097,50,72,1,18000,0,0,0,0,0,0,0,201406
10029,50,72,1,7080,0,0,0,0,0,0,0,201406
10112,50,5,1,9600,0,0,0,0,0,0,0,201407
10112,50,5,1,-9600,0,0,0,0,0,0,0,201407
10112,50,5,1,9600,0,0,0,0,0,0,0,201407
10097,50,72,1,9600,0,0,0,0,0,0,0,201407
10029,50,72,1,7080,0,0,0,0,0,0,0,201407
10112,50,5,1,9600,0,0,0,0,0,0,0,201408
10112,50,5,1,-9600,0,0,0,0,0,0,0,201408
10112,50,5,1,9600,0,0,0,0,0,0,0,201408
10097,50,72,1,9600,0,0,0,0,0,0,0,201408
10029,50,72,1,7080,0,0,0,0,0,0,0,201408
10112,50,5,1,9600,0,0,0,0,0,0,0,201409
10112,50,5,1,-9600,0,0,0,0,0,0,0,201409
10112,50,5,1,9600,0,0,0,0,0,0,0,201409
10097,50,72,1,9600,0,0,0,0,0,0,0,201409
10029,50,72,1,7080,0,0,0,0,0,0,0,201409
10112,50,5,1,9600,0,0,0,0,0,0,0,201410
10112,50,5,1,-9600,0,0,0,0,0,0,0,201410
10112,50,5,1,9600,0,0,0,0,0,0,0,201410
10110,50,72,1,14400,0,0,0,0,0,0,0,201410
10097,50,72,1,9600,0,0,0,0,0,0,0,201410
10029,50,72,1,7080,0,0,0,0,0,0,0,201410
10112,50,5,1,9600,0,0,0,0,0,0,0,201411
10112,50,5,1,-9600,0,0,0,0,0,0,0,201411
10112,50,5,1,9600,0,0,0,0,0,0,0,201411
10029,50,145,1,12198,0,0,0,0,0,0,0,201411
10100,50,72,1,16860,0,0,0,0,0,0,0,201411
10100,50,72,1,3600,0,0,0,0,0,0,0,201411
10028,50,113,1,1152,0,0,0,0,0,0,0,201310
10028,50,113,1,288,0,0,0,0,0,0,0,201311
10028,50,113,1,480,0,0,0,0,0,0,0,201312
10028,50,113,1,-480,0,0,0,0,0,0,0,201312
10028,50,113,1,480,0,0,0,0,0,0,0,201312
10028,50,113,1,1536,0,0,0,0,0,0,0,201401
10028,50,113,1,-1536,0,0,0,0,0,0,0,201401
10028,50,113,1,1536,0,0,0,0,0,0,0,201401
10028,50,113,1,1296,0,0,0,0,0,0,0,201402
10028,50,113,1,-1296,0,0,0,0,0,0,0,201402
10028,50,113,1,1296,0,0,0,0,0,0,0,201402
10028,50,113,1,912,0,0,0,0,0,0,0,201403
10028,50,113,1,-912,0,0,0,0,0,0,0,201403
10028,50,113,1,912,0,0,0,0,0,0,0,201403
10097,50,145,1,5760,0,0,0,0,0,0,0,201403
10097,50,145,1,-5760,0,0,0,0,0,0,0,201403
10097,50,145,1,5760,0,0,0,0,0,0,0,201403
10028,50,113,1,720,0,0,0,0,0,0,0,201404
10028,50,113,1,-720,0,0,0,0,0,0,0,201404
10028,50,113,1,720,0,0,0,0,0,0,0,201404
10090,50,31,1,12768,0,0,0,0,0,0,0,201405
10090,50,31,1,10416,0,0,0,0,0,0,0,201405
10090,50,31,1,-12768,0,0,0,0,0,0,0,201405
10090,50,31,1,-10416,0,0,0,0,0,0,0,201405
10090,50,31,1,4032,0,0,0,0,0,0,0,201405
10090,50,31,1,-4032,0,0,0,0,0,0,0,201405
10097,50,145,1,15750,0,0,0,0,0,0,0,201405
10097,50,145,1,-15750,0,0,0,0,0,0,0,201405
10097,50,113,1,12390,0,0,0,0,0,0,0,201405
10097,50,113,1,-12390,0,0,0,0,0,0,0,201405
10090,50,31,1,-99,0,0,0,0,0,0,0,201406
10090,50,31,1,99,0,0,0,0,0,0,0,201406
10120,50,31,1,14899.92,0,0,0,0,0,0,0,201406
10028,50,113,1,720,0,0,0,0,0,0,0,201406
10028,50,113,1,-720,0,0,0,0,0,0,0,201406
10028,50,113,1,720,0,0,0,0,0,0,0,201406
10097,50,145,1,720,0,0,0,0,0,0,0,201406
10097,50,145,1,-720,0,0,0,0,0,0,0,201406
10100,50,108,1,5280,0,0,0,0,0,0,0,201406
10100,50,108,1,-5280,0,0,0,0,0,0,0,201406
10090,50,31,1,-99,0,0,0,0,0,0,0,201406
10090,50,31,1,4368,0,0,0,0,0,0,0,201406
10090,50,31,1,7392,0,0,0,0,0,0,0,201406
10097,50,72,1,9600,0,0,0,0,0,0,0,201406
10097,50,72,1,18000,0,0,0,0,0,0,0,201406
10120,50,31,1,13622.784,0,0,0,0,0,0,0,201406
10120,50,31,1,6192,0,0,0,0,0,0,0,201406
10090,50,31,1,6048,0,0,0,0,0,0,0,201406
10097,50,145,1,720,0,0,0,0,0,0,0,201406
10100,50,108,1,5280,0,0,0,0,0,0,0,201406
10028,50,113,1,960,0,0,0,0,0,0,0,201405
10028,50,113,1,-960,0,0,0,0,0,0,0,201405
10028,50,113,1,960,0,0,0,0,0,0,0,201405
10090,50,31,1,12768,0,0,0,0,0,0,0,201405
10090,50,31,1,10416,0,0,0,0,0,0,0,201405
10090,50,31,1,4032,0,0,0,0,0,0,0,201405
10097,50,145,1,15750,0,0,0,0,0,0,0,201405
10097,50,113,1,12390,0,0,0,0,0,0,0,201405
10090,50,31,1,4368,0,0,0,0,0,0,0,201406
10090,50,31,1,7392,0,0,0,0,0,0,0,201406
10090,50,31,1,-4368,0,0,0,0,0,0,0,201406
10090,50,31,1,-7392,0,0,0,0,0,0,0,201406
10090,50,31,1,6048,0,0,0,0,0,0,0,201406
10090,50,31,1,-6048,0,0,0,0,0,0,0,201406
10028,50,113,1,6624,0,0,0,0,0,0,0,201407
10028,50,113,1,-6624,0,0,0,0,0,0,0,201407
10100,50,108,1,2640,0,0,0,0,0,0,0,201407
10100,50,108,1,-2640,0,0,0,0,0,0,0,201407
10090,50,31,1,17136,0,0,0,0,0,0,0,201407
10090,50,31,1,17808,0,0,0,0,0,0,0,201407
10090,50,31,1,-17136,0,0,0,0,0,0,0,201407
10090,50,31,1,-17808,0,0,0,0,0,0,0,201407
10090,50,31,1,10080,0,0,0,0,0,0,0,201407
10090,50,31,1,-10080,0,0,0,0,0,0,0,201407
10097,50,145,1,15750,0,0,0,0,0,0,0,201407
10097,50,145,1,-15750,0,0,0,0,0,0,0,201407
10097,50,113,1,12390,0,0,0,0,0,0,0,201407
10097,50,113,1,-12390,0,0,0,0,0,0,0,201407
10100,50,108,1,7920,0,0,0,0,0,0,0,201407
10100,50,108,1,-7920,0,0,0,0,0,0,0,201407
10100,50,108,1,2640,0,0,0,0,0,0,0,201407
10100,50,108,1,7392,0,0,0,0,0,0,0,201408
10100,50,108,1,7392,0,0,0,0,0,0,0,201408
10100,50,108,1,-7392,0,0,0,0,0,0,0,201408
10100,50,108,1,-7392,0,0,0,0,0,0,0,201408
10090,50,31,1,-3510,0,0,0,0,0,0,0,201408
10090,50,31,1,3510,0,0,0,0,0,0,0,201408
10090,50,31,1,-3510,0,0,0,0,0,0,0,201408
10120,50,31,1,-6192,0,0,0,0,0,0,0,201408
10100,50,108,1,7392,0,0,0,0,0,0,0,201408
10100,50,108,1,7392,0,0,0,0,0,0,0,201408
10100,50,108,1,4800,0,0,0,0,0,0,0,201409
10100,50,108,1,-4800,0,0,0,0,0,0,0,201409
10090,50,31,1,-3510,0,0,0,0,0,0,0,201409
10090,50,31,1,3510,0,0,0,0,0,0,0,201409
10120,50,31,1,-6192,0,0,0,0,0,0,0,201409
10120,50,31,1,6192,0,0,0,0,0,0,0,201409
10100,50,108,1,4800,0,0,0,0,0,0,0,201409
10100,50,108,1,7392,0,0,0,0,0,0,0,201409
10100,50,108,1,7392,0,0,0,0,0,0,0,201409
10100,50,108,1,-7392,0,0,0,0,0,0,0,201409
10100,50,108,1,-7392,0,0,0,0,0,0,0,201409
10110,50,72,1,21600,0,0,0,0,0,0,0,201411
10110,50,72,1,-21600,0,0,0,0,0,0,0,201411
10110,50,72,1,21600,0,0,0,0,0,0,0,201411
10110,50,72,1,-21600,0,0,0,0,0,0,0,201411
10110,50,72,1,21600,0,0,0,0,0,0,0,201411
10140,50,109,1,3240,0,0,0,0,0,0,0,201411
10140,50,109,1,-3240,0,0,0,0,0,0,0,201411
10140,50,109,1,3240,0,0,0,0,0,0,0,201411
10140,50,109,1,-3240,0,0,0,0,0,0,0,201411
10140,50,109,1,3240,0,0,0,0,0,0,0,201411
10100,50,72,1,16860,0,0,0,0,0,0,0,201411
10100,50,72,1,3600,0,0,0,0,0,0,0,201411
10100,50,72,1,-16860,0,0,0,0,0,0,0,201411
10100,50,72,1,-3600,0,0,0,0,0,0,0,201411
10100,50,72,1,16860,0,0,0,0,0,0,0,201411
10100,50,72,1,3600,0,0,0,0,0,0,0,201411
10100,50,72,1,-16860,0,0,0,0,0,0,0,201411
10100,50,72,1,-3600,0,0,0,0,0,0,0,201411
10100,50,72,1,16860,0,0,0,0,0,0,0,201411
10100,50,72,1,3600,0,0,0,0,0,0,0,201411
10097,50,72,1,18000,0,0,0,0,0,0,0,201411
10097,50,72,1,-18000,0,0,0,0,0,0,0,201411
10110,50,11,1,14880,0,0,0,0,0,0,0,201411
10110,50,11,1,-14880,0,0,0,0,0,0,0,201411
10110,50,11,1,14880,0,0,0,0,0,0,0,201411
10110,50,11,1,-14880,0,0,0,0,0,0,0,201411
10110,50,11,1,14880,0,0,0,0,0,0,0,201411
10140,50,14,2,3920,0,0,0,0,0,0,0,201401
10140,50,14,2,7056,0,0,0,0,0,0,0,201401
10097,50,72,2,11200,0,0,0,0,0,0,0,201408
10029,50,72,2,8260,0,0,0,0,0,0,0,201408
10112,50,5,2,11200,0,0,0,0,0,0,0,201409
10112,50,5,2,-11200,0,0,0,0,0,0,0,201409
10112,50,5,2,11200,0,0,0,0,0,0,0,201409
10029,50,72,2,8260,0,0,0,0,0,0,0,201409
10112,50,5,2,11200,0,0,0,0,0,0,0,201410
10112,50,5,2,-11200,0,0,0,0,0,0,0,201410
10110,50,72,2,16800,0,0,0,0,0,0,0,201410
